participant_id,program_name,age_group,enrollment_date,attendance_date,attended
65,Summer Camp,13-Nov,3/15/2024,3/28/2024,0
65,Summer Camp,13-Nov,3/15/2024,6/4/2024,0
65,Summer Camp,13-Nov,3/15/2024,5/4/2024,1
65,Summer Camp,13-Nov,3/15/2024,7/10/2024,1
65,Summer Camp,13-Nov,3/15/2024,5/26/2024,1
65,Summer Camp,13-Nov,3/15/2024,4/22/2024,1
65,Summer Camp,13-Nov,3/15/2024,4/11/2024,0
65,Summer Camp,13-Nov,3/15/2024,3/17/2024,0
65,Summer Camp,13-Nov,3/15/2024,6/6/2024,1
65,Summer Camp,13-Nov,3/15/2024,5/23/2024,1
65,Summer Camp,13-Nov,3/15/2024,4/10/2024,1
65,Summer Camp,13-Nov,3/15/2024,7/9/2024,1
65,Summer Camp,13-Nov,3/15/2024,3/16/2024,1
65,Summer Camp,13-Nov,3/15/2024,6/15/2024,1
65,Summer Camp,13-Nov,3/15/2024,4/21/2024,1
65,Summer Camp,13-Nov,3/15/2024,3/17/2024,1
66,After School Care,7-May,5/1/2024,6/29/2024,1
66,After School Care,7-May,5/1/2024,8/16/2024,1
66,After School Care,7-May,5/1/2024,8/6/2024,1
66,After School Care,7-May,5/1/2024,6/1/2024,0
66,After School Care,7-May,5/1/2024,7/6/2024,1
66,After School Care,7-May,5/1/2024,7/6/2024,1
66,After School Care,7-May,5/1/2024,5/28/2024,1
66,After School Care,7-May,5/1/2024,6/13/2024,0
66,After School Care,7-May,5/1/2024,7/18/2024,1
66,After School Care,7-May,5/1/2024,6/10/2024,1
66,After School Care,7-May,5/1/2024,7/2/2024,1
66,After School Care,7-May,5/1/2024,5/23/2024,1
66,After School Care,7-May,5/1/2024,8/12/2024,1
66,After School Care,7-May,5/1/2024,7/14/2024,0
66,After School Care,7-May,5/1/2024,6/17/2024,1
66,After School Care,7-May,5/1/2024,6/1/2024,1
66,After School Care,7-May,5/1/2024,6/26/2024,1
66,After School Care,7-May,5/1/2024,8/26/2024,1
66,After School Care,7-May,5/1/2024,8/8/2024,1
66,After School Care,7-May,5/1/2024,6/2/2024,0
66,After School Care,7-May,5/1/2024,5/24/2024,0
66,After School Care,7-May,5/1/2024,6/8/2024,1
66,After School Care,7-May,5/1/2024,6/3/2024,1
66,After School Care,7-May,5/1/2024,6/25/2024,1
66,After School Care,7-May,5/1/2024,5/28/2024,1
66,After School Care,7-May,5/1/2024,6/6/2024,1
66,After School Care,7-May,5/1/2024,5/7/2024,0
66,After School Care,7-May,5/1/2024,7/7/2024,1
66,After School Care,7-May,5/1/2024,6/6/2024,0
66,After School Care,7-May,5/1/2024,6/25/2024,1
66,After School Care,7-May,5/1/2024,7/4/2024,1
66,After School Care,7-May,5/1/2024,7/4/2024,1
66,After School Care,7-May,5/1/2024,6/16/2024,1
66,After School Care,7-May,5/1/2024,5/20/2024,1
67,Summer Camp,7-May,4/22/2024,7/7/2024,1
67,Summer Camp,7-May,4/22/2024,6/19/2024,1
67,Summer Camp,7-May,4/22/2024,6/7/2024,1
67,Summer Camp,7-May,4/22/2024,8/15/2024,1
67,Summer Camp,7-May,4/22/2024,5/8/2024,1
67,Summer Camp,7-May,4/22/2024,8/8/2024,1
67,Summer Camp,7-May,4/22/2024,7/26/2024,1
67,Summer Camp,7-May,4/22/2024,8/11/2024,1
67,Summer Camp,7-May,4/22/2024,5/13/2024,1
67,Summer Camp,7-May,4/22/2024,6/28/2024,1
67,Summer Camp,7-May,4/22/2024,6/29/2024,1
67,Summer Camp,7-May,4/22/2024,5/28/2024,1
67,Summer Camp,7-May,4/22/2024,8/4/2024,1
67,Summer Camp,7-May,4/22/2024,6/9/2024,1
67,Summer Camp,7-May,4/22/2024,5/4/2024,1
67,Summer Camp,7-May,4/22/2024,5/25/2024,0
67,Summer Camp,7-May,4/22/2024,8/8/2024,1
67,Summer Camp,7-May,4/22/2024,7/16/2024,1
67,Summer Camp,7-May,4/22/2024,6/13/2024,1
67,Summer Camp,7-May,4/22/2024,7/17/2024,0
67,Summer Camp,7-May,4/22/2024,6/11/2024,1
67,Summer Camp,7-May,4/22/2024,4/24/2024,1
67,Summer Camp,7-May,4/22/2024,6/2/2024,1
67,Summer Camp,7-May,4/22/2024,7/28/2024,1
67,Summer Camp,7-May,4/22/2024,5/23/2024,0
67,Summer Camp,7-May,4/22/2024,8/8/2024,1
67,Summer Camp,7-May,4/22/2024,6/11/2024,1
67,Summer Camp,7-May,4/22/2024,8/12/2024,0
67,Summer Camp,7-May,4/22/2024,7/15/2024,1
67,Summer Camp,7-May,4/22/2024,6/6/2024,1
67,Summer Camp,7-May,4/22/2024,8/7/2024,0
67,Summer Camp,7-May,4/22/2024,5/12/2024,1
67,Summer Camp,7-May,4/22/2024,6/4/2024,1
68,Summer Camp,10-Aug,7/1/2024,8/2/2024,1
68,Summer Camp,10-Aug,7/1/2024,8/31/2024,1
68,Summer Camp,10-Aug,7/1/2024,9/26/2024,1
68,Summer Camp,10-Aug,7/1/2024,7/23/2024,1
68,Summer Camp,10-Aug,7/1/2024,7/15/2024,1
68,Summer Camp,10-Aug,7/1/2024,7/27/2024,1
68,Summer Camp,10-Aug,7/1/2024,9/13/2024,0
68,Summer Camp,10-Aug,7/1/2024,9/2/2024,1
68,Summer Camp,10-Aug,7/1/2024,10/23/2024,1
68,Summer Camp,10-Aug,7/1/2024,10/22/2024,1
68,Summer Camp,10-Aug,7/1/2024,9/19/2024,1
68,Summer Camp,10-Aug,7/1/2024,8/20/2024,0
68,Summer Camp,10-Aug,7/1/2024,8/22/2024,1
68,Summer Camp,10-Aug,7/1/2024,9/16/2024,1
68,Summer Camp,10-Aug,7/1/2024,9/29/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/14/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,7/24/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,7/17/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/4/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/28/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/15/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/2/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/3/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/25/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,5/13/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,7/11/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,7/7/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/27/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/2/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,5/16/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/27/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,6/17/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/22/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/18/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,7/25/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/8/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/27/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/11/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,8/14/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,4/30/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/18/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,8/13/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,8/4/2024,0
69,Arts & Crafts,13-Nov,4/23/2024,7/2/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/22/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,4/29/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/28/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,6/26/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/28/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/17/2024,1
69,Arts & Crafts,13-Nov,4/23/2024,5/29/2024,1
70,Arts & Crafts,13-Nov,2/22/2024,3/9/2024,1
70,Arts & Crafts,13-Nov,2/22/2024,6/5/2024,1
70,Arts & Crafts,13-Nov,2/22/2024,3/22/2024,1
70,Arts & Crafts,13-Nov,2/22/2024,4/14/2024,0
70,Arts & Crafts,13-Nov,2/22/2024,3/5/2024,1
71,Summer Camp,10-Aug,7/18/2024,8/18/2024,0
71,Summer Camp,10-Aug,7/18/2024,11/8/2024,1
71,Summer Camp,10-Aug,7/18/2024,7/31/2024,0
71,Summer Camp,10-Aug,7/18/2024,9/5/2024,1
71,Summer Camp,10-Aug,7/18/2024,8/14/2024,1
71,Summer Camp,10-Aug,7/18/2024,11/4/2024,0
71,Summer Camp,10-Aug,7/18/2024,11/10/2024,1
71,Summer Camp,10-Aug,7/18/2024,9/8/2024,0
71,Summer Camp,10-Aug,7/18/2024,8/10/2024,1
71,Summer Camp,10-Aug,7/18/2024,10/4/2024,1
71,Summer Camp,10-Aug,7/18/2024,8/8/2024,0
71,Summer Camp,10-Aug,7/18/2024,8/16/2024,1
71,Summer Camp,10-Aug,7/18/2024,9/18/2024,0
71,Summer Camp,10-Aug,7/18/2024,7/21/2024,1
71,Summer Camp,10-Aug,7/18/2024,10/2/2024,1
71,Summer Camp,10-Aug,7/18/2024,9/14/2024,1
71,Summer Camp,10-Aug,7/18/2024,10/12/2024,0
71,Summer Camp,10-Aug,7/18/2024,7/25/2024,1
71,Summer Camp,10-Aug,7/18/2024,10/7/2024,1
71,Summer Camp,10-Aug,7/18/2024,7/29/2024,1
71,Summer Camp,10-Aug,7/18/2024,11/13/2024,1
71,Summer Camp,10-Aug,7/18/2024,8/17/2024,1
71,Summer Camp,10-Aug,7/18/2024,10/3/2024,1
71,Summer Camp,10-Aug,7/18/2024,8/20/2024,1
72,After School Care,10-Aug,4/21/2024,6/10/2024,1
72,After School Care,10-Aug,4/21/2024,5/27/2024,1
72,After School Care,10-Aug,4/21/2024,5/7/2024,1
72,After School Care,10-Aug,4/21/2024,6/17/2024,1
72,After School Care,10-Aug,4/21/2024,7/16/2024,0
72,After School Care,10-Aug,4/21/2024,7/19/2024,1
72,After School Care,10-Aug,4/21/2024,5/19/2024,1
72,After School Care,10-Aug,4/21/2024,5/23/2024,1
72,After School Care,10-Aug,4/21/2024,6/19/2024,1
72,After School Care,10-Aug,4/21/2024,7/20/2024,1
72,After School Care,10-Aug,4/21/2024,7/18/2024,1
72,After School Care,10-Aug,4/21/2024,8/18/2024,0
72,After School Care,10-Aug,4/21/2024,6/14/2024,1
72,After School Care,10-Aug,4/21/2024,4/30/2024,1
72,After School Care,10-Aug,4/21/2024,6/6/2024,1
72,After School Care,10-Aug,4/21/2024,5/13/2024,1
73,Summer Camp,10-Aug,4/14/2024,7/27/2024,1
73,Summer Camp,10-Aug,4/14/2024,4/26/2024,1
73,Summer Camp,10-Aug,4/14/2024,7/4/2024,1
73,Summer Camp,10-Aug,4/14/2024,7/23/2024,1
73,Summer Camp,10-Aug,4/14/2024,4/26/2024,1
73,Summer Camp,10-Aug,4/14/2024,7/22/2024,0
73,Summer Camp,10-Aug,4/14/2024,5/14/2024,1
73,Summer Camp,10-Aug,4/14/2024,4/15/2024,1
73,Summer Camp,10-Aug,4/14/2024,4/29/2024,0
73,Summer Camp,10-Aug,4/14/2024,4/22/2024,1
73,Summer Camp,10-Aug,4/14/2024,6/25/2024,1
74,STEM Club,7-May,1/28/2024,5/6/2024,0
74,STEM Club,7-May,1/28/2024,2/17/2024,0
74,STEM Club,7-May,1/28/2024,5/13/2024,1
74,STEM Club,7-May,1/28/2024,5/5/2024,1
74,STEM Club,7-May,1/28/2024,2/9/2024,1
75,Arts & Crafts,7-May,4/11/2024,4/12/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/5/2024,1
75,Arts & Crafts,7-May,4/11/2024,6/30/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/19/2024,0
75,Arts & Crafts,7-May,4/11/2024,4/24/2024,0
75,Arts & Crafts,7-May,4/11/2024,4/20/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/15/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/5/2024,0
75,Arts & Crafts,7-May,4/11/2024,4/13/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/30/2024,0
75,Arts & Crafts,7-May,4/11/2024,7/21/2024,1
75,Arts & Crafts,7-May,4/11/2024,4/27/2024,1
75,Arts & Crafts,7-May,4/11/2024,4/22/2024,1
75,Arts & Crafts,7-May,4/11/2024,6/3/2024,1
75,Arts & Crafts,7-May,4/11/2024,8/4/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/4/2024,0
75,Arts & Crafts,7-May,4/11/2024,5/9/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/23/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/5/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/19/2024,1
75,Arts & Crafts,7-May,4/11/2024,6/9/2024,0
75,Arts & Crafts,7-May,4/11/2024,7/9/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/21/2024,1
75,Arts & Crafts,7-May,4/11/2024,6/14/2024,1
75,Arts & Crafts,7-May,4/11/2024,7/3/2024,1
75,Arts & Crafts,7-May,4/11/2024,8/7/2024,1
75,Arts & Crafts,7-May,4/11/2024,5/8/2024,1
75,Arts & Crafts,7-May,4/11/2024,4/26/2024,0
76,After School Care,7-May,4/7/2024,5/4/2024,1
76,After School Care,7-May,4/7/2024,6/22/2024,1
76,After School Care,7-May,4/7/2024,6/24/2024,1
76,After School Care,7-May,4/7/2024,7/2/2024,1
76,After School Care,7-May,4/7/2024,5/20/2024,1
76,After School Care,7-May,4/7/2024,7/5/2024,1
76,After School Care,7-May,4/7/2024,4/10/2024,1
76,After School Care,7-May,4/7/2024,7/5/2024,1
76,After School Care,7-May,4/7/2024,7/19/2024,1
76,After School Care,7-May,4/7/2024,4/15/2024,1
76,After School Care,7-May,4/7/2024,8/3/2024,0
76,After School Care,7-May,4/7/2024,4/11/2024,0
76,After School Care,7-May,4/7/2024,6/1/2024,0
76,After School Care,7-May,4/7/2024,7/11/2024,1
76,After School Care,7-May,4/7/2024,6/29/2024,1
76,After School Care,7-May,4/7/2024,5/26/2024,0
76,After School Care,7-May,4/7/2024,6/20/2024,1
76,After School Care,7-May,4/7/2024,4/21/2024,1
76,After School Care,7-May,4/7/2024,5/8/2024,1
76,After School Care,7-May,4/7/2024,5/4/2024,1
76,After School Care,7-May,4/7/2024,4/28/2024,1
76,After School Care,7-May,4/7/2024,7/20/2024,0
76,After School Care,7-May,4/7/2024,4/23/2024,1
76,After School Care,7-May,4/7/2024,6/4/2024,1
76,After School Care,7-May,4/7/2024,7/5/2024,1
76,After School Care,7-May,4/7/2024,7/23/2024,1
76,After School Care,7-May,4/7/2024,6/16/2024,1
76,After School Care,7-May,4/7/2024,7/21/2024,0
76,After School Care,7-May,4/7/2024,6/2/2024,1
76,After School Care,7-May,4/7/2024,5/2/2024,1
76,After School Care,7-May,4/7/2024,5/1/2024,1
76,After School Care,7-May,4/7/2024,4/16/2024,0
76,After School Care,7-May,4/7/2024,5/21/2024,1
76,After School Care,7-May,4/7/2024,6/28/2024,1
76,After School Care,7-May,4/7/2024,4/17/2024,1
76,After School Care,7-May,4/7/2024,6/22/2024,1
76,After School Care,7-May,4/7/2024,5/29/2024,1
76,After School Care,7-May,4/7/2024,6/17/2024,1
77,STEM Club,13-Nov,2/17/2024,4/18/2024,1
77,STEM Club,13-Nov,2/17/2024,5/2/2024,1
77,STEM Club,13-Nov,2/17/2024,2/27/2024,1
77,STEM Club,13-Nov,2/17/2024,5/27/2024,1
77,STEM Club,13-Nov,2/17/2024,5/15/2024,1
77,STEM Club,13-Nov,2/17/2024,3/5/2024,1
77,STEM Club,13-Nov,2/17/2024,3/6/2024,1
77,STEM Club,13-Nov,2/17/2024,5/13/2024,1
77,STEM Club,13-Nov,2/17/2024,4/11/2024,1
77,STEM Club,13-Nov,2/17/2024,5/28/2024,1
77,STEM Club,13-Nov,2/17/2024,6/13/2024,1
77,STEM Club,13-Nov,2/17/2024,5/8/2024,1
77,STEM Club,13-Nov,2/17/2024,3/13/2024,1
77,STEM Club,13-Nov,2/17/2024,2/22/2024,1
77,STEM Club,13-Nov,2/17/2024,2/20/2024,1
77,STEM Club,13-Nov,2/17/2024,6/3/2024,0
77,STEM Club,13-Nov,2/17/2024,6/10/2024,1
77,STEM Club,13-Nov,2/17/2024,3/16/2024,1
77,STEM Club,13-Nov,2/17/2024,4/15/2024,1
77,STEM Club,13-Nov,2/17/2024,5/24/2024,1
77,STEM Club,13-Nov,2/17/2024,3/4/2024,1
77,STEM Club,13-Nov,2/17/2024,6/2/2024,1
77,STEM Club,13-Nov,2/17/2024,3/30/2024,1
77,STEM Club,13-Nov,2/17/2024,6/12/2024,1
77,STEM Club,13-Nov,2/17/2024,5/6/2024,0
77,STEM Club,13-Nov,2/17/2024,4/22/2024,1
77,STEM Club,13-Nov,2/17/2024,3/21/2024,1
77,STEM Club,13-Nov,2/17/2024,6/14/2024,1
77,STEM Club,13-Nov,2/17/2024,2/24/2024,1
77,STEM Club,13-Nov,2/17/2024,2/29/2024,1
78,After School Care,7-May,3/11/2024,6/2/2024,1
78,After School Care,7-May,3/11/2024,3/30/2024,1
78,After School Care,7-May,3/11/2024,7/5/2024,1
78,After School Care,7-May,3/11/2024,6/12/2024,1
78,After School Care,7-May,3/11/2024,4/14/2024,1
78,After School Care,7-May,3/11/2024,6/17/2024,1
78,After School Care,7-May,3/11/2024,7/1/2024,1
79,After School Care,10-Aug,1/1/2024,4/18/2024,1
79,After School Care,10-Aug,1/1/2024,1/20/2024,1
79,After School Care,10-Aug,1/1/2024,4/25/2024,1
79,After School Care,10-Aug,1/1/2024,3/27/2024,1
79,After School Care,10-Aug,1/1/2024,1/10/2024,1
79,After School Care,10-Aug,1/1/2024,2/28/2024,1
79,After School Care,10-Aug,1/1/2024,3/15/2024,1
79,After School Care,10-Aug,1/1/2024,2/10/2024,1
79,After School Care,10-Aug,1/1/2024,4/14/2024,1
79,After School Care,10-Aug,1/1/2024,1/5/2024,1
79,After School Care,10-Aug,1/1/2024,3/5/2024,1
79,After School Care,10-Aug,1/1/2024,1/17/2024,1
79,After School Care,10-Aug,1/1/2024,1/22/2024,1
79,After School Care,10-Aug,1/1/2024,4/7/2024,1
79,After School Care,10-Aug,1/1/2024,4/29/2024,0
79,After School Care,10-Aug,1/1/2024,4/18/2024,0
79,After School Care,10-Aug,1/1/2024,2/10/2024,1
79,After School Care,10-Aug,1/1/2024,4/2/2024,1
79,After School Care,10-Aug,1/1/2024,3/8/2024,1
79,After School Care,10-Aug,1/1/2024,3/9/2024,1
79,After School Care,10-Aug,1/1/2024,1/11/2024,1
79,After School Care,10-Aug,1/1/2024,2/25/2024,1
79,After School Care,10-Aug,1/1/2024,2/20/2024,1
79,After School Care,10-Aug,1/1/2024,1/21/2024,1
79,After School Care,10-Aug,1/1/2024,4/8/2024,1
79,After School Care,10-Aug,1/1/2024,3/16/2024,1
79,After School Care,10-Aug,1/1/2024,1/26/2024,1
79,After School Care,10-Aug,1/1/2024,4/24/2024,1
79,After School Care,10-Aug,1/1/2024,1/19/2024,1
79,After School Care,10-Aug,1/1/2024,4/18/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,10/7/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,8/24/2024,0
80,Arts & Crafts,13-Nov,6/29/2024,7/8/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,8/7/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,7/5/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,10/9/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,8/5/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,9/21/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,8/28/2024,1
80,Arts & Crafts,13-Nov,6/29/2024,9/20/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/10/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/7/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/16/2024,1
81,Arts & Crafts,7-May,4/21/2024,8/10/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/6/2024,1
81,Arts & Crafts,7-May,4/21/2024,8/16/2024,0
81,Arts & Crafts,7-May,4/21/2024,7/29/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/29/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/6/2024,1
81,Arts & Crafts,7-May,4/21/2024,8/18/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/12/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/14/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/13/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/11/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/1/2024,1
81,Arts & Crafts,7-May,4/21/2024,8/11/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/6/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/18/2024,1
81,Arts & Crafts,7-May,4/21/2024,8/17/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/21/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/1/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/3/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/22/2024,1
81,Arts & Crafts,7-May,4/21/2024,6/18/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/24/2024,1
81,Arts & Crafts,7-May,4/21/2024,4/29/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/10/2024,1
81,Arts & Crafts,7-May,4/21/2024,5/1/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/25/2024,1
81,Arts & Crafts,7-May,4/21/2024,4/30/2024,1
81,Arts & Crafts,7-May,4/21/2024,7/15/2024,1
82,STEM Club,10-Aug,4/22/2024,6/3/2024,1
82,STEM Club,10-Aug,4/22/2024,8/15/2024,1
82,STEM Club,10-Aug,4/22/2024,5/26/2024,0
82,STEM Club,10-Aug,4/22/2024,8/3/2024,1
82,STEM Club,10-Aug,4/22/2024,7/8/2024,1
82,STEM Club,10-Aug,4/22/2024,6/18/2024,1
82,STEM Club,10-Aug,4/22/2024,5/24/2024,1
82,STEM Club,10-Aug,4/22/2024,5/5/2024,1
82,STEM Club,10-Aug,4/22/2024,5/25/2024,1
82,STEM Club,10-Aug,4/22/2024,6/21/2024,1
82,STEM Club,10-Aug,4/22/2024,8/18/2024,1
82,STEM Club,10-Aug,4/22/2024,4/25/2024,1
82,STEM Club,10-Aug,4/22/2024,7/18/2024,1
82,STEM Club,10-Aug,4/22/2024,6/19/2024,1
82,STEM Club,10-Aug,4/22/2024,5/20/2024,0
82,STEM Club,10-Aug,4/22/2024,7/13/2024,1
82,STEM Club,10-Aug,4/22/2024,4/27/2024,1
82,STEM Club,10-Aug,4/22/2024,7/27/2024,1
82,STEM Club,10-Aug,4/22/2024,6/9/2024,1
82,STEM Club,10-Aug,4/22/2024,5/31/2024,1
82,STEM Club,10-Aug,4/22/2024,7/13/2024,1
82,STEM Club,10-Aug,4/22/2024,8/16/2024,1
82,STEM Club,10-Aug,4/22/2024,6/25/2024,1
83,STEM Club,10-Aug,2/22/2024,2/26/2024,1
83,STEM Club,10-Aug,2/22/2024,3/19/2024,1
83,STEM Club,10-Aug,2/22/2024,3/4/2024,1
83,STEM Club,10-Aug,2/22/2024,3/9/2024,1
83,STEM Club,10-Aug,2/22/2024,2/27/2024,0
83,STEM Club,10-Aug,2/22/2024,5/28/2024,1
83,STEM Club,10-Aug,2/22/2024,2/26/2024,1
83,STEM Club,10-Aug,2/22/2024,4/18/2024,1
83,STEM Club,10-Aug,2/22/2024,3/20/2024,1
83,STEM Club,10-Aug,2/22/2024,5/9/2024,1
83,STEM Club,10-Aug,2/22/2024,4/30/2024,1
83,STEM Club,10-Aug,2/22/2024,6/18/2024,1
83,STEM Club,10-Aug,2/22/2024,6/20/2024,1
83,STEM Club,10-Aug,2/22/2024,4/20/2024,0
83,STEM Club,10-Aug,2/22/2024,3/25/2024,1
84,Summer Camp,13-Nov,4/14/2024,7/12/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/14/2024,1
84,Summer Camp,13-Nov,4/14/2024,5/12/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/26/2024,1
84,Summer Camp,13-Nov,4/14/2024,4/30/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/18/2024,1
84,Summer Camp,13-Nov,4/14/2024,4/19/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/10/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/21/2024,1
84,Summer Camp,13-Nov,4/14/2024,5/11/2024,1
84,Summer Camp,13-Nov,4/14/2024,6/14/2024,1
84,Summer Camp,13-Nov,4/14/2024,5/24/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/7/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/28/2024,0
85,Youth Sports,13-Nov,2/8/2024,5/19/2024,1
85,Youth Sports,13-Nov,2/8/2024,2/27/2024,0
85,Youth Sports,13-Nov,2/8/2024,5/8/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/19/2024,1
85,Youth Sports,13-Nov,2/8/2024,4/1/2024,1
85,Youth Sports,13-Nov,2/8/2024,2/27/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/25/2024,0
85,Youth Sports,13-Nov,2/8/2024,2/26/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/1/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/16/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/28/2024,0
85,Youth Sports,13-Nov,2/8/2024,4/13/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/8/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/31/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/12/2024,1
85,Youth Sports,13-Nov,2/8/2024,2/29/2024,1
85,Youth Sports,13-Nov,2/8/2024,4/14/2024,1
85,Youth Sports,13-Nov,2/8/2024,2/13/2024,1
85,Youth Sports,13-Nov,2/8/2024,4/26/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/5/2024,1
85,Youth Sports,13-Nov,2/8/2024,2/17/2024,1
85,Youth Sports,13-Nov,2/8/2024,4/20/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/14/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/13/2024,1
85,Youth Sports,13-Nov,2/8/2024,3/26/2024,1
85,Youth Sports,13-Nov,2/8/2024,4/17/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/22/2024,0
85,Youth Sports,13-Nov,2/8/2024,4/6/2024,1
85,Youth Sports,13-Nov,2/8/2024,5/17/2024,1
86,STEM Club,7-May,5/2/2024,5/28/2024,1
86,STEM Club,7-May,5/2/2024,5/27/2024,1
86,STEM Club,7-May,5/2/2024,5/20/2024,0
86,STEM Club,7-May,5/2/2024,8/29/2024,1
86,STEM Club,7-May,5/2/2024,8/1/2024,0
86,STEM Club,7-May,5/2/2024,5/18/2024,1
86,STEM Club,7-May,5/2/2024,6/13/2024,0
86,STEM Club,7-May,5/2/2024,6/11/2024,0
86,STEM Club,7-May,5/2/2024,6/12/2024,1
86,STEM Club,7-May,5/2/2024,6/20/2024,1
86,STEM Club,7-May,5/2/2024,7/24/2024,1
86,STEM Club,7-May,5/2/2024,8/18/2024,1
86,STEM Club,7-May,5/2/2024,6/10/2024,1
87,Summer Camp,10-Aug,2/17/2024,5/8/2024,1
87,Summer Camp,10-Aug,2/17/2024,3/25/2024,1
87,Summer Camp,10-Aug,2/17/2024,3/6/2024,0
